T1,T1.1,T1.2,T1.3,T1.4,T1.5,T1.6,T1.7,T1.8,RA1,RA2,RA3,RA4,RA5,RA6,RA7,RA8,RA9,LA1,LA2,LA3,LA4,LA5,LA6,LA7,LA8,LA9,RL1,RL2,RL3,RL4,RL5,RL6,RL7,RL8,RL9,LL1,LL2,LL3,LL4,LL5,LL6,LL7,LL8,LL9
-0.10821,-0.10821,-0.10821,-0.10821,-0.10821,-0.10821,-0.10821,-0.10821,-0.10821,9.0707,3.007,2.1059,0.019438,0.007696,-0.016084,-0.56094,-0.56558,0.30605,9.2492,-3.1146,0.91424,0.000786,0.001266,0.012167,-0.57503,-0.091007,-0.43614,-9.6792,-1.5264,-0.31827,-0.018466,0.005856,-0.004396,0.45026,0.3312,-0.52946,-9.7803,0.55104,-0.6615,-0.009492,0.000443,-0.004491,0.41528,-0.028905,0.639
-0.10949,-0.10949,-0.10949,-0.10949,-0.10949,-0.10949,-0.10949,-0.10949,-0.10949,9.0656,3.012,2.0743,0.014055,0.004166,-0.016949,-0.5604,-0.56661,0.30623,9.2638,-3.0783,0.91138,0.008313,-0.002794,-0.006371,-0.57607,-0.093145,-0.43689,-9.6718,-1.5337,-0.34812,-0.01232,-0.01176,-0.001875,0.45043,0.33067,-0.52893,-9.7803,0.5362,-0.69142,-0.006711,0.002155,-0.009009,0.41566,-0.028651,0.64059
-0.10799,-0.10799,-0.10799,-0.10799,-0.10799,-0.10799,-0.10799,-0.10799,-0.10799,9.0583,3.0023,2.0815,0.02103,-0.004561,-0.002828,-0.56134,-0.56596,0.30578,9.2783,-3.0346,0.89129,-0.002431,-0.00466,-0.004613,-0.57529,-0.091123,-0.4364,-9.6717,-1.5263,-0.31812,-0.007011,0.002319,-8.00E-06,0.45039,0.33121,-0.52972,-9.7878,0.53613,-0.66166,-0.015586,0.006383,-0.019809,0.41641,-0.026672,0.64031
-0.10664,-0.10664,-0.10664,-0.10664,-0.10664,-0.10664,-0.10664,-0.10664,-0.10664,9.0757,2.9876,2.1204,0.024621,-0.009927,-0.009109,-0.55972,-0.56662,0.30691,9.2686,-3.054,0.9037,0.009436,-0.010337,-0.01698,-0.57496,-0.091641,-0.43725,-9.7015,-1.5565,-0.31868,-0.011317,0.011138,-0.005247,0.44985,0.33019,-0.52974,-9.7878,0.53608,-0.64672,0.000592,0.009241,-0.014402,0.41585,-0.029574,0.64128
-0.10769,-0.10769,-0.10769,-0.10769,-0.10769,-0.10769,-0.10769,-0.10769,-0.10769,9.0584,3.0216,2.1107,0.011978,-0.002685,0.008819,-0.56075,-0.56432,0.30746,9.2248,-3.0805,0.91817,-0.003974,-0.001317,-0.016109,-0.57594,-0.09238,-0.43678,-9.679,-1.5788,-0.32571,0.005612,0.006703,-0.007047,0.45138,0.33181,-0.52889,-9.7804,0.50627,-0.67656,-0.010219,-0.003421,-0.018081,0.41478,-0.028534,0.64122
-0.1069,-0.1069,-0.1069,-0.1069,-0.1069,-0.1069,-0.1069,-0.1069,-0.1069,9.1074,2.9998,2.1061,0.038852,-0.007168,0.004133,-0.5633,-0.56384,0.30809,9.2126,-3.0829,0.90335,0.011936,-0.011885,-0.008167,-0.57548,-0.093159,-0.43773,-9.6719,-1.489,-0.28815,-0.00445,0.018166,0.005406,0.45055,0.33093,-0.52906,-9.7728,0.53606,-0.66141,0.001416,0.005766,-0.009007,0.41438,-0.028801,0.64122
-0.10638,-0.10638,-0.10638,-0.10638,-0.10638,-0.10638,-0.10638,-0.10638,-0.10638,9.0755,3.0457,2.1304,0.036998,0.003555,0.018435,-0.56253,-0.56409,0.30801,9.3003,-3.0541,0.8724,0.004889,-0.010268,-0.01256,-0.57512,-0.092424,-0.43536,-9.7016,-1.5266,-0.2887,-0.006637,0.002324,-0.017654,0.45029,0.32902,-0.52946,-9.7878,0.53624,-0.69155,-0.005064,0.002403,0.002751,0.41526,-0.029311,0.64046
-0.10548,-0.10548,-0.10548,-0.10548,-0.10548,-0.10548,-0.10548,-0.10548,-0.10548,9.0632,3.0531,2.1109,0.004667,-0.01499,0.015044,-0.5643,-0.56329,0.30647,9.2516,-3.122,0.93152,-0.010977,-0.001549,-0.022296,-0.57515,-0.09216,-0.43599,-9.6566,-1.5637,-0.33278,-0.010366,-0.011774,-0.009822,0.44831,0.3296,-0.53047,-9.7579,0.5211,-0.67614,-0.01843,0.007482,-0.008953,0.41545,-0.027989,0.63965
-0.10678,-0.10678,-0.10678,-0.10678,-0.10678,-0.10678,-0.10678,-0.10678,-0.10678,9.0609,3.094,2.1621,0.031526,-0.007932,0.018423,-0.56316,-0.56321,0.30847,9.2492,-3.1123,0.94109,-0.013764,-0.005074,-0.017008,-0.57566,-0.092909,-0.43625,-9.6942,-1.504,-0.30359,0.014327,0.009346,4.80E-05,0.44999,0.33044,-0.52961,-9.7804,0.49133,-0.6766,-0.005009,0.009515,8.30E-05,0.41536,-0.029189,0.64178
-0.10527,-0.10527,-0.10527,-0.10527,-0.10527,-0.10527,-0.10527,-0.10527,-0.10527,9.0217,3.0506,2.1252,0.012999,-0.00016,-0.004516,-0.56315,-0.56328,0.30628,9.2809,-3.1463,0.90549,0.002954,0.010797,-0.006351,-0.57577,-0.092265,-0.43602,-9.7019,-1.4591,-0.28879,-0.006792,0.000569,-0.011475,0.45027,0.32905,-0.53011,-9.7879,0.50631,-0.67669,0.005913,0.007617,-0.007189,0.41578,-0.029042,0.64034
-0.10672,-0.10672,-0.10672,-0.10672,-0.10672,-0.10672,-0.10672,-0.10672,-0.10672,9.0679,3.0557,2.0672,0.022045,0.004222,-0.009895,-0.56301,-0.56322,0.30887,9.2637,-3.0589,0.94038,0.004725,0.003539,-0.006361,-0.57475,-0.092821,-0.43558,-9.6867,-1.504,-0.28843,-0.00847,0.018166,-0.01401,0.44996,0.33047,-0.53039,-9.8029,0.47657,-0.69943,0.000434,0.01311,-0.0008,0.41457,-0.029067,0.64189
-0.10581,-0.10581,-0.10581,-0.10581,-0.10581,-0.10581,-0.10581,-0.10581,-0.10581,9.0902,3.0554,2.1256,0.013014,-0.004609,-0.009862,-0.56305,-0.56281,0.30821,9.2539,-2.9908,0.89015,-0.002348,-0.002035,-0.009026,-0.5756,-0.0929,-0.43749,-9.694,-1.5489,-0.31854,-0.004373,0.004088,0.001765,0.44941,0.33098,-0.53003,-9.7804,0.49141,-0.69901,-0.015998,0.003424,0.010923,0.41419,-0.0305,0.64005
-0.10637,-0.10637,-0.10637,-0.10637,-0.10637,-0.10637,-0.10637,-0.10637,-0.10637,9.0659,3.0189,2.1496,0.011998,-0.00628,0.002578,-0.56389,-0.56304,0.30701,9.254,-3.0418,0.9106,-0.017788,-0.002735,0.004198,-0.57516,-0.093313,-0.43633,-9.6866,-1.534,-0.2884,0.003893,-0.011777,-0.012459,0.45027,0.32993,-0.52972,-9.7878,0.52119,-0.6617,-0.002389,0.006052,0.005483,0.4145,-0.029716,0.64084
-0.10689,-0.10689,-0.10689,-0.10689,-0.10689,-0.10689,-0.10689,-0.10689,-0.10689,9.083,3.077,2.1719,-0.002278,0.000798,0.000966,-0.56288,-0.5627,0.30887,9.2344,-3.0393,0.92982,-0.035659,0.000781,0.005062,-0.57588,-0.09175,-0.43567,-9.7014,-1.5641,-0.28866,0.00919,0.005829,-0.008812,0.44964,0.33076,-0.5312,-9.7579,0.50627,-0.70606,0.000434,0.007701,-0.001762,0.41423,-0.029324,0.64082
-0.10715,-0.10715,-0.10715,-0.10715,-0.10715,-0.10715,-0.10715,-0.10715,-0.10715,9.0508,3.1113,2.0965,-0.020231,-0.00089,0.006437,-0.56346,-0.5646,0.30745,9.2394,-3.0782,0.92079,-0.031083,-0.008392,0.00063,-0.57468,-0.092042,-0.43672,-9.6866,-1.534,-0.2959,0.003665,0.009356,4.20E-05,0.44898,0.33126,-0.53044,-9.7579,0.49128,-0.69116,-0.002258,0.005861,-0.003576,0.41582,-0.029309,0.64087
-0.10822,-0.10822,-0.10822,-0.10822,-0.10822,-0.10822,-0.10822,-0.10822,-0.10822,9.0312,3.0533,2.0572,-0.025437,0.00431,-0.005953,-0.56395,-0.56359,0.30805,9.2784,-3.0978,0.92661,-0.016347,0.007493,-0.022274,-0.57411,-0.091948,-0.43532,-9.7016,-1.5042,-0.26622,0.009029,0.014638,-0.001678,0.44934,0.33079,-0.53174,-9.7804,0.52129,-0.69893,-0.008569,0.004034,-0.004468,0.41532,-0.028792,0.64138
-0.10797,-0.10797,-0.10797,-0.10797,-0.10797,-0.10797,-0.10797,-0.10797,-0.10797,9.0265,2.9637,2.0519,-0.009531,-0.027534,-0.006267,-0.56272,-0.56329,0.30708,9.2784,-3.0882,0.96312,-0.007703,-0.001192,-0.009034,-0.5767,-0.091193,-0.43697,-9.6866,-1.534,-0.3034,0.002054,0.016395,-0.006969,0.45023,0.32933,-0.5309,-9.7953,0.52138,-0.70666,-0.006835,0.000552,3.30E-05,0.41262,-0.028814,0.64076
-0.10712,-0.10712,-0.10712,-0.10712,-0.10712,-0.10712,-0.10712,-0.10712,-0.10712,9.0756,2.9925,2.0961,-0.000645,-0.023928,0.002584,-0.56348,-0.56433,0.30705,9.2638,-3.122,0.92192,-0.016552,-0.001324,-0.0117,-0.5762,-0.090698,-0.43696,-9.6863,-1.579,-0.28834,0.005647,0.011108,-0.008779,0.45005,0.32988,-0.5317,-9.7579,0.52118,-0.69855,-0.001481,-0.003847,0.003592,0.41462,-0.02881,0.64268
-0.1078,-0.1078,-0.1078,-0.1078,-0.1078,-0.1078,-0.1078,-0.1078,-0.1078,9.0658,3.0094,2.1107,0.013703,-0.013299,0.007859,-0.56238,-0.56352,0.30606,9.2199,-3.0951,0.9159,-0.002425,-0.003733,-0.004633,-0.57498,-0.089195,-0.43769,-9.6716,-1.5341,-0.26559,0.002222,0.009342,-0.015841,0.44942,0.33021,-0.53003,-9.7579,0.52868,-0.706,-0.002376,0.006046,0.005469,0.41354,-0.028017,0.64078
-0.10698,-0.10698,-0.10698,-0.10698,-0.10698,-0.10698,-0.10698,-0.10698,-0.10698,9.056,3.0215,2.1204,0.002109,-0.025799,-0.008117,-0.5643,-0.5645,0.30378,9.3223,-3.1077,0.90789,-0.018313,0.007691,-0.013432,-0.57453,-0.089226,-0.43617,-9.6942,-1.5115,-0.30358,-0.003227,0.005841,-0.010568,0.44897,0.33,-0.5311,-9.7579,0.50627,-0.70606,-0.010496,-0.001191,0.003632,0.41384,-0.028805,0.64107
-0.10642,-0.10642,-0.10642,-0.10642,-0.10642,-0.10642,-0.10642,-0.10642,-0.10642,9.0559,3.0193,2.0864,0.024454,-0.024885,-0.002073,-0.56319,-0.56383,0.30771,9.1907,-3.0901,0.92515,0.006794,-0.004921,-0.018764,-0.57568,-0.090977,-0.43668,-9.6864,-1.564,-0.29586,0.009223,0.012863,-0.009646,0.44908,0.33091,-0.53136,-9.7878,0.52877,-0.69157,-0.007831,-0.001118,0.006352,0.41334,-0.028026,0.64157
-0.10755,-0.10755,-0.10755,-0.10755,-0.10755,-0.10755,-0.10755,-0.10755,-0.10755,9.0752,3.0678,2.0673,0.010219,-0.010706,-0.000982,-0.56338,-0.56355,0.30666,9.22,-3.0999,0.90132,-0.002268,-0.006641,-0.011705,-0.5742,-0.091543,-0.43709,-9.6718,-1.5114,-0.30313,0.010254,0.002288,-0.017651,0.44945,0.32842,-0.53015,-9.7729,0.52123,-0.69134,0.000336,0.013248,0.006422,0.41314,-0.028807,0.64051
-0.1076,-0.1076,-0.1076,-0.1076,-0.1076,-0.1076,-0.1076,-0.1076,-0.1076,9.0951,3.0071,2.0963,0.013865,-0.015228,-0.011711,-0.56326,-0.56335,0.30899,9.2419,-3.0975,0.88205,0.001029,-0.022625,0.002404,-0.57449,-0.090754,-0.43787,-9.6944,-1.4739,-0.31863,-0.013872,0.011136,-0.011407,0.44865,0.33131,-0.53164,-9.7729,0.52123,-0.69134,0.007626,0.007768,3.60E-05,0.41364,-0.02947,0.64187
-0.10553,-0.10553,-0.10553,-0.10553,-0.10553,-0.10553,-0.10553,-0.10553,-0.10553,9.1002,2.9851,2.1351,0.013882,0.009665,0.006205,-0.56255,-0.5637,0.30761,9.2686,-3.0419,0.9206,0.004716,-0.015515,-0.004631,-0.57556,-0.090981,-0.43679,-9.7016,-1.534,-0.3037,0.000398,0.019922,-0.012238,0.44914,0.32984,-0.53043,-9.8028,0.52884,-0.69182,-0.01674,0.001376,-0.001743,0.41439,-0.029326,0.64123
-0.10791,-0.10791,-0.10791,-0.10791,-0.10791,-0.10791,-0.10791,-0.10791,-0.10791,9.0511,3.0022,2.096,0.008439,-0.000936,0.006186,-0.56312,-0.56368,0.3068,9.2297,-3.1024,0.91373,0.00271,-0.006147,0.005968,-0.57439,-0.090905,-0.43586,-9.6791,-1.5415,-0.28824,-0.006511,0.006711,-0.022921,0.45016,0.33053,-0.52868,-9.7579,0.52857,-0.67612,-0.005024,-0.003972,-0.001827,0.41358,-0.028939,0.64106
-0.10674,-0.10674,-0.10674,-0.10674,-0.10674,-0.10674,-0.10674,-0.10674,-0.10674,9.0561,3.0069,2.1252,0.021806,0.004438,0.016777,-0.56223,-0.56309,0.30891,9.2492,-3.0709,0.8817,0.002823,-0.006286,0.000678,-0.57477,-0.09076,-0.43601,-9.6864,-1.5715,-0.28835,-0.013934,-0.011754,-0.009821,0.44929,0.33046,-0.5299,-9.7579,0.52116,-0.69108,-0.014089,-0.010242,-3.80E-05,0.41436,-0.028274,0.64107
-0.10847,-0.10847,-0.10847,-0.10847,-0.10847,-0.10847,-0.10847,-0.10847,-0.10847,9.0656,3.0434,2.1011,0.015569,-2.60E-05,0.009697,-0.56392,-0.56264,0.30648,9.2783,-3.0346,0.87662,-0.002276,-0.006659,-0.011682,-0.57539,-0.092282,-0.43575,-9.6714,-1.5789,-0.30305,-0.000319,0.002298,-0.021195,0.44939,0.33265,-0.5299,-9.7579,0.5211,-0.67614,-0.009675,0.002524,0.009986,0.41254,-0.030526,0.64119
-0.1084,-0.1084,-0.1084,-0.1084,-0.1084,-0.1084,-0.1084,-0.1084,-0.1084,9.0582,3.0508,2.0841,0.008491,-0.017007,-0.013455,-0.5624,-0.56275,0.3107,9.2906,-3.0881,0.88751,0.01038,-0.01402,-0.01875,-0.57602,-0.090973,-0.43582,-9.7015,-1.5341,-0.28869,0.00054,0.016397,-0.019321,0.44827,0.33242,-0.53035,-9.7728,0.5287,-0.69132,-0.009731,-0.004585,0.012658,0.41314,-0.030265,0.64213
-0.10822,-0.10822,-0.10822,-0.10822,-0.10822,-0.10822,-0.10822,-0.10822,-0.10822,9.0241,3.0192,2.1056,0.013767,-0.010703,0.002531,-0.56272,-0.56163,0.3073,9.2979,-3.0736,0.89715,0.003066,0.002471,-0.011655,-0.57483,-0.092055,-0.43473,-9.6864,-1.564,-0.28836,-0.001387,0.025199,-0.011325,0.44886,0.33226,-0.52966,-9.7728,0.52117,-0.67639,0.002004,-0.002751,0.012642,0.41421,-0.029322,0.64056
-0.10683,-0.10683,-0.10683,-0.10683,-0.10683,-0.10683,-0.10683,-0.10683,-0.10683,9.0362,3.0507,2.0937,0.003089,-0.009859,-0.004484,-0.56089,-0.56284,0.3051,9.2442,-3.0296,0.87601,0.006749,-0.00034,-0.016967,-0.57659,-0.092117,-0.43482,-9.6564,-1.5938,-0.30273,0.00375,0.004056,-0.003539,0.44869,0.33254,-0.5302,-9.7878,0.53616,-0.66914,-0.004998,0.005895,-0.001748,0.41504,-0.029041,0.63926
-0.10556,-0.10556,-0.10556,-0.10556,-0.10556,-0.10556,-0.10556,-0.10556,-0.10556,9.078,3.0119,2.1108,-0.011108,-0.001061,-0.011431,-0.56042,-0.56288,0.30668,9.2588,-3.0321,0.88606,-0.006919,-0.010101,-0.002868,-0.57511,-0.091269,-0.43527,-9.6641,-1.5638,-0.31042,-0.006822,0.018155,-0.006964,0.44809,0.33196,-0.52839,-9.7578,0.56603,-0.7059,-0.012392,0.009741,0.012752,0.41294,-0.029341,0.64131
-0.10687,-0.10687,-0.10687,-0.10687,-0.10687,-0.10687,-0.10687,-0.10687,-0.10687,9.1196,3.036,2.1306,0.003091,-6.40E-05,0.002695,-0.56088,-0.56496,0.30721,9.3149,-3.042,0.8553,-0.021922,-0.015886,-0.009947,-0.5745,-0.091313,-0.43298,-9.7016,-1.534,-0.31121,-0.009958,0.00056,-0.028257,0.44928,0.3325,-0.52938,-9.7803,0.52121,-0.67652,-0.003309,-0.001123,0.005434,0.41326,-0.029592,0.64027
-0.10596,-0.10596,-0.10596,-0.10596,-0.10596,-0.10596,-0.10596,-0.10596,-0.10596,9.0609,2.978,2.0838,-0.008483,-0.017904,-0.016886,-0.56079,-0.5645,0.30901,9.2785,-3.1366,0.90529,-0.005619,0.000308,-0.02228,-0.57586,-0.091754,-0.43529,-9.7012,-1.6164,-0.33362,0.002335,0.005829,-0.019414,0.4482,0.33122,-0.5293,-9.7878,0.55102,-0.64668,-0.004973,0.004046,-0.004474,0.41303,-0.030385,0.64067
-0.10743,-0.10743,-0.10743,-0.10743,-0.10743,-0.10743,-0.10743,-0.10743,-0.10743,9.0757,2.9803,2.1155,-0.002526,-0.00782,0.025804,-0.56076,-0.56329,0.30731,9.215,-3.0294,0.88535,-0.013078,-0.017504,-0.006435,-0.57596,-0.09304,-0.43476,-9.6565,-1.5937,-0.33274,0.012808,0.018123,-0.009618,0.44803,0.3329,-0.52944,-9.7578,0.56592,-0.67602,0.007493,-0.002846,0.007193,0.4128,-0.031047,0.64094
-0.10627,-0.10627,-0.10627,-0.10627,-0.10627,-0.10627,-0.10627,-0.10627,-0.10627,9.0707,3.0021,2.1131,-0.005825,-0.002761,-0.002594,-0.56025,-0.56553,0.30919,9.2589,-3.0636,0.8426,-0.016493,-0.010451,-0.01348,-0.57584,-0.090732,-0.43482,-9.6867,-1.5189,-0.31092,0.012991,0.018134,-0.019307,0.44856,0.33266,-0.52994,-9.7802,0.58097,-0.67636,0.002059,0.00797,0.010906,0.41253,-0.028558,0.64142
-0.10648,-0.10648,-0.10648,-0.10648,-0.10648,-0.10648,-0.10648,-0.10648,-0.10648,9.1001,2.9876,2.1108,0.017266,-0.003483,0.018555,-0.56056,-0.56461,0.30838,9.293,-3.0784,0.88249,-0.014933,-0.01564,-0.002883,-0.57539,-0.091791,-0.43327,-9.694,-1.5639,-0.32603,-0.00473,0.019918,-0.02107,0.44805,0.33263,-0.52892,-9.7728,0.53611,-0.67635,-0.002361,0.006011,0.003666,0.41302,-0.029597,0.64066
-0.10678,-0.10678,-0.10678,-0.10678,-0.10678,-0.10678,-0.10678,-0.10678,-0.10678,9.0753,3.0412,2.0526,-0.011294,-0.004413,0.008117,-0.56042,-0.56403,0.30631,9.2735,-3.0783,0.88219,-0.032556,-0.012417,-0.0135,-0.57593,-0.091249,-0.43406,-9.6864,-1.5789,-0.31836,-0.006621,0.009357,-0.016735,0.44859,0.33149,-0.52967,-9.7578,0.58091,-0.69092,-0.001406,0.005937,3.70E-05,0.414,-0.030497,0.63938
-0.10648,-0.10648,-0.10648,-0.10648,-0.10648,-0.10648,-0.10648,-0.10648,-0.10648,9.0658,2.978,2.0838,0.002202,0.004394,0.008043,-0.56163,-0.56357,0.30805,9.237,-3.1024,0.87717,0.006637,-0.017439,-0.009945,-0.57498,-0.092045,-0.43524,-9.664,-1.5788,-0.3179,0.003069,0.002294,-0.013255,0.44693,0.33241,-0.52949,-9.7877,0.58095,-0.66154,-0.003293,0.006048,0.005483,0.41307,-0.031701,0.64096
-0.10632,-0.10632,-0.10632,-0.10632,-0.10632,-0.10632,-0.10632,-0.10632,-0.10632,9.0904,2.9682,2.1204,-0.002337,-0.014238,-0.000907,-0.55976,-0.56301,0.30685,9.2686,-3.0127,0.86142,0.011847,-0.018152,-0.003741,-0.57478,-0.091938,-0.43373,-9.6788,-1.5939,-0.30318,0.006702,-0.008269,-0.017742,0.44974,0.33118,-0.52857,-9.7578,0.55096,-0.66859,-0.005242,-0.002746,0.014461,0.41327,-0.031035,0.64016
-0.10601,-0.10601,-0.10601,-0.10601,-0.10601,-0.10601,-0.10601,-0.10601,-0.10601,9.0608,2.9926,2.0863,-0.012999,-0.00985,-0.006134,-0.56162,-0.56306,0.3083,9.2905,-3.0346,0.86702,0.011878,0.000871,-0.006347,-0.57626,-0.091863,-0.43581,-9.6864,-1.5789,-0.32586,-0.006816,0.016405,-0.00698,0.44764,0.33276,-0.5288,-9.7728,0.55852,-0.67629,0.00747,0.006195,0.010878,0.41375,-0.029859,0.64148
-0.10693,-0.10693,-0.10693,-0.10693,-0.10693,-0.10693,-0.10693,-0.10693,-0.10693,9.0829,2.9732,2.0766,-0.01661,-0.011584,-0.003445,-0.56154,-0.56381,0.30715,9.2881,-3.0638,0.87238,-0.000602,-0.002873,-0.006373,-0.57542,-0.091397,-0.43403,-9.679,-1.5639,-0.30322,0.002066,0.018151,-0.006963,0.44828,0.3338,-0.52956,-9.7728,0.53606,-0.66141,-0.001418,-0.012059,-0.003693,0.41366,-0.031424,0.63992
-0.1065,-0.1065,-0.1065,-0.1065,-0.1065,-0.1065,-0.1065,-0.1065,-0.1065,9.0951,2.978,2.084,0.006704,-0.000969,0.000869,-0.56099,-0.5635,0.3055,9.2881,-3.0832,0.89473,-0.002266,-0.010305,-0.011691,-0.57622,-0.092387,-0.43492,-9.6713,-1.6163,-0.33302,-0.00498,0.020794,-0.008722,0.44882,0.33242,-0.52717,-9.8028,0.52126,-0.66196,0.009405,0.002404,9.00E-06,0.41344,-0.030644,0.64069
-0.10565,-0.10565,-0.10565,-0.10565,-0.10565,-0.10565,-0.10565,-0.10565,-0.10565,9.078,2.9781,2.0815,0.006842,0.00957,-0.006193,-0.56105,-0.56353,0.30678,9.2783,-3.0102,0.84197,0.021775,-0.004586,-0.009881,-0.57636,-0.093172,-0.43278,-9.6713,-1.6088,-0.31802,-0.004022,0.009348,-0.013212,0.44748,0.3338,-0.52908,-9.7578,0.58849,-0.72078,0.01595,0.0075,-0.014468,0.41379,-0.03116,0.63992
-0.1061,-0.1061,-0.1061,-0.1061,-0.1061,-0.1061,-0.1061,-0.1061,-0.1061,9.0756,2.9586,2.0862,0.008399,-0.00266,0.010621,-0.56061,-0.56362,0.30526,9.2148,-2.9444,0.85453,-0.000594,-0.019212,-0.006415,-0.57576,-0.092419,-0.43327,-9.6638,-1.6089,-0.30286,0.002285,0.016377,-0.016691,0.44824,0.33296,-0.5276,-9.7427,0.64813,-0.70542,0.012072,-0.007424,0.001713,0.41274,-0.030122,0.64026
-0.10557,-0.10557,-0.10557,-0.10557,-0.10557,-0.10557,-0.10557,-0.10557,-0.10557,9.0709,2.9585,2.1226,0.009324,-0.02229,-0.009943,-0.55982,-0.56394,0.30789,9.3442,-3.0834,0.85402,-0.012904,-0.000496,-0.0152,-0.57507,-0.092177,-0.43449,-9.6787,-1.6239,-0.31815,-0.003399,-0.002966,-0.001829,0.44837,0.33373,-0.52759,-9.7727,0.59598,-0.70607,-0.0014,-0.001264,-0.001815,0.41357,-0.030643,0.6407
-0.1053,-0.1053,-0.1053,-0.1053,-0.1053,-0.1053,-0.1053,-0.1053,-0.1053,9.0757,2.9682,2.1057,0.007544,-0.00805,0.00082,-0.56072,-0.56588,0.30762,9.2637,-3.0443,0.89612,-0.000466,-0.00032,-0.013438,-0.57526,-0.093467,-0.43321,-9.6714,-1.6088,-0.33303,0.009209,0.002291,-0.008849,0.44729,0.33347,-0.52712,-9.7802,0.59596,-0.69126,-0.006841,-0.008453,-0.001846,0.41379,-0.030635,0.64004
-0.10613,-0.10613,-0.10613,-0.10613,-0.10613,-0.10613,-0.10613,-0.10613,-0.10613,9.0753,3.0629,2.0745,-0.008489,0.007023,0.002823,-0.56188,-0.56294,0.30828,9.249,-2.9907,0.85585,-0.00714,0.001073,0.006872,-0.57579,-0.092799,-0.43376,-9.6565,-1.5788,-0.31775,-0.006797,0.028714,-0.006894,0.44818,0.33403,-0.52865,-9.7877,0.58108,-0.6989,-0.012239,-0.003093,-0.001793,0.41327,-0.030117,0.64028
-0.10623,-0.10623,-0.10623,-0.10623,-0.10623,-0.10623,-0.10623,-0.10623,-0.10623,9.0486,2.9588,2.0569,-0.002147,-0.001058,-0.00974,-0.56146,-0.56186,0.30673,9.2882,-3.0637,0.84793,-0.006879,-0.002876,-0.004613,-0.57607,-0.090856,-0.43433,-9.6865,-1.564,-0.30337,-0.001105,0.019909,-0.024598,0.4471,0.3325,-0.5287,-9.7878,0.55102,-0.64668,-0.004989,-0.001332,-0.00451,0.41288,-0.030646,0.64028
-0.10693,-0.10693,-0.10693,-0.10693,-0.10693,-0.10693,-0.10693,-0.10693,-0.10693,9.1049,2.956,2.1037,0.012969,-0.006335,-0.007952,-0.56063,-0.56381,0.30659,9.2929,-2.9861,0.89311,-0.009905,-0.009773,0.011274,-0.57656,-0.091097,-0.4341,-9.6863,-1.6238,-0.34831,0.000457,0.032235,-0.012173,0.44837,0.33435,-0.5272,-9.7728,0.55111,-0.69125,-0.003289,-0.00385,0.003602,0.41416,-0.029317,0.63989
-0.10828,-0.10828,-0.10828,-0.10828,-0.10828,-0.10828,-0.10828,-0.10828,-0.10828,9.0485,2.9392,2.0668,0.001486,0.004208,-0.015817,-0.56122,-0.56436,0.30761,9.2589,-3.0296,0.85423,-0.018493,0.004314,-0.004617,-0.57601,-0.092024,-0.43329,-9.6713,-1.6238,-0.3255,0.002,0.011106,-0.003496,0.44751,0.33389,-0.52829,-9.7577,0.5958,-0.67594,-0.008471,0.002067,-0.012635,0.4132,-0.030781,0.64108
-0.10674,-0.10674,-0.10674,-0.10674,-0.10674,-0.10674,-0.10674,-0.10674,-0.10674,9.0803,3.002,2.1159,0.005951,0.002414,-0.018515,-0.55899,-0.56429,0.30566,9.254,-3.0344,0.84691,0.001997,-1.30E-05,-0.002838,-0.5753,-0.091145,-0.43403,-9.6712,-1.6313,-0.31799,-7.20E-05,0.018159,0.01067,0.44725,0.33477,-0.52751,-9.7577,0.59575,-0.661,-0.009545,0.01132,0.001901,0.41338,-0.030114,0.64002
-0.10801,-0.10801,-0.10801,-0.10801,-0.10801,-0.10801,-0.10801,-0.10801,-0.10801,9.0656,2.9852,2.0914,-0.004014,-0.006348,-0.011372,-0.56102,-0.56471,0.30633,9.2735,-3.0539,0.84754,-0.023956,0.007129,0.000684,-0.5751,-0.090629,-0.43503,-9.6861,-1.6388,-0.33329,-0.004347,0.002322,0.001733,0.44751,0.33389,-0.52829,-9.7727,0.58093,-0.67623,-0.006733,0.000378,-0.008121,0.41237,-0.029081,0.64089
-0.10838,-0.10838,-0.10838,-0.10838,-0.10838,-0.10838,-0.10838,-0.10838,-0.10838,9.0459,3.0216,2.0793,-0.000521,-0.011609,-0.006092,-0.56037,-0.56579,0.3038,9.2882,-3.0953,0.86804,-0.000944,0.006632,0.009541,-0.57465,-0.090917,-0.4335,-9.6716,-1.5638,-0.32558,-0.001525,0.016392,-0.005212,0.44861,0.33312,-0.5285,-9.7877,0.61089,-0.6764,-0.017596,0.00219,-0.005363,0.41353,-0.029459,0.64041
-0.10808,-0.10808,-0.10808,-0.10808,-0.10808,-0.10808,-0.10808,-0.10808,-0.10808,9.0803,2.9972,2.0988,-0.003883,0.005981,-0.016638,-0.56081,-0.56519,0.30532,9.2784,-3.0637,0.86246,-0.000799,0.006456,0.002475,-0.57615,-0.08996,-0.43361,-9.6938,-1.5939,-0.33349,-0.00011,0.021692,0.012467,0.44821,0.33261,-0.52851,-9.7803,0.55109,-0.67644,-0.005896,-0.001317,-0.003607,0.41371,-0.029856,0.64095
