T1,T1.1,T1.2,T1.3,T1.4,T1.5,T1.6,T1.7,T1.8,RA1,RA2,RA3,RA4,RA5,RA6,RA7,RA8,RA9,LA1,LA2,LA3,LA4,LA5,LA6,LA7,LA8,LA9,RL1,RL2,RL3,RL4,RL5,RL6,RL7,RL8,RL9,LL1,LL2,LL3,LL4,LL5,LL6,LL7,LL8,LL9
0.1192,0.1192,0.1192,0.1192,0.1192,0.1192,0.1192,0.1192,0.1192,0.34796,6.2054,7.6072,0.020851,0.011333,-0.004215,-0.51805,-0.57223,-0.15626,3.2317,-8.5527,3.411,-0.012596,0.012362,0.00916,-0.64611,0.33753,0.078805,-3.5343,9.0631,-0.94676,0.002809,-0.005743,-0.006096,0.72872,-0.25236,-0.039425,-2.7746,-9.0733,2.6862,0.002552,-0.007467,0.008062,0.73895,0.30037,-0.056206
0.11728,0.11728,0.11728,0.11728,0.11728,0.11728,0.11728,0.11728,0.11728,0.31588,6.2299,7.556,0.013552,-0.00453,-0.000686,-0.54956,-0.58346,-0.18626,3.288,-8.6696,3.4212,-0.001677,0.004923,0.000331,-0.64683,0.33677,0.079674,-3.5419,9.0781,-0.95444,0.000902,-0.002212,0.000108,0.72848,-0.25303,-0.038642,-2.8196,-9.0954,2.6555,-0.015319,-0.001483,-0.003591,0.73827,0.30249,-0.057737
0.11726,0.11726,0.11726,0.11726,0.11726,0.11726,0.11726,0.11726,0.11726,0.3477,6.2057,7.5415,0.011803,0.013249,0.010096,-0.55111,-0.58147,-0.18795,3.2659,-8.6088,3.4491,-0.007165,0.009568,0.005632,-0.64699,0.33756,0.079011,-3.5127,9.0625,-0.93102,-0.005407,0.006481,0.002037,0.7283,-0.25138,-0.039338,-2.8046,-9.0806,2.6707,-0.017111,0.003883,-0.003558,0.73779,0.30156,-0.057201
0.11539,0.11539,0.11539,0.11539,0.11539,0.11539,0.11539,0.11539,0.11539,0.33294,6.2155,7.5293,0.012027,0.009465,-0.018382,-0.55413,-0.58323,-0.19095,3.2781,-8.6113,3.4445,0.001876,0.004955,0.000337,-0.64497,0.33723,0.078872,-3.5575,9.0623,-0.91692,-0.006057,0.01442,-0.008495,0.72927,-0.25113,-0.039293,-2.8047,-9.1029,2.6408,-0.013458,0.007446,-0.005352,0.73909,0.30182,-0.055828
0.11512,0.11512,0.11512,0.11512,0.11512,0.11512,0.11512,0.11512,0.11512,0.25959,6.2589,7.5777,0.011853,0.012264,0.001191,-0.55389,-0.58244,-0.19122,3.239,-8.5237,3.4301,-0.012354,-0.007926,-0.001475,-0.64647,0.33728,0.079299,-3.5124,9.0323,-0.87096,-0.015168,0.02234,0.002143,0.72875,-0.25141,-0.038524,-2.7598,-9.0955,2.6117,-0.024329,-0.001531,-0.003597,0.73738,0.3034,-0.056981
0.11646,0.11646,0.11646,0.11646,0.11646,0.11646,0.11646,0.11646,0.11646,0.23035,6.208,7.5773,0.009923,-0.006287,0.002874,-0.55451,-0.5822,-0.19073,3.2367,-8.6598,3.4838,-0.008658,0.00285,-0.007645,-0.6459,0.33714,0.077943,-3.5051,9.0548,-0.87084,-0.009158,0.002969,0.009954,0.72898,-0.25303,-0.04036,-2.7373,-9.103,2.5971,-0.008254,0.000592,0.009935,0.74041,0.3021,-0.056058
0.11542,0.11542,0.11542,0.11542,0.11542,0.11542,0.11542,0.11542,0.11542,0.22531,6.2323,7.5579,0.009777,-0.011477,0.015299,-0.54722,-0.58105,-0.18356,3.2562,-8.6259,3.4933,0.003813,-0.003398,-0.006752,-0.64602,0.33792,0.078167,-3.4978,9.07,-0.91573,0.010066,-0.002358,-0.01567,0.72872,-0.25316,-0.040107,-2.7598,-9.0954,2.5893,-0.015365,-0.0158,-0.001906,0.73772,0.30102,-0.056391
0.11414,0.11414,0.11414,0.11414,0.11414,0.11414,0.11414,0.11414,0.11414,0.27399,6.2689,7.5122,0.006488,-0.006396,-0.013089,-0.54593,-0.58246,-0.18399,3.2318,-8.5989,3.4435,0.002075,-0.00435,-0.008526,-0.64684,0.33846,0.079498,-3.5125,9.025,-0.92348,0.006342,0.00294,-0.006819,0.72939,-0.25162,-0.040079,-2.7898,-9.1252,2.5961,-0.006335,-0.004966,-3.20E-05,0.73734,0.30235,-0.057764
0.11451,0.11451,0.11451,0.11451,0.11451,0.11451,0.11451,0.11451,0.11451,0.28416,6.2056,7.5655,0.008242,-0.009046,-0.011345,-0.55207,-0.5834,-0.18914,3.2756,-8.5968,3.4588,0.001904,0.006727,-0.001425,-0.64566,0.33752,0.077692,-3.5417,9.0779,-0.89441,0.001139,0.012748,-0.010373,0.72899,-0.25198,-0.039413,-2.7897,-9.073,2.6262,-0.000901,-0.004089,-0.00185,0.73734,0.30222,-0.057762
0.11605,0.11605,0.11605,0.11605,0.11605,0.11605,0.11605,0.11605,0.11605,0.3209,6.2273,7.5877,0.020764,0.007859,0.002879,-0.5521,-0.58105,-0.18932,3.3074,-8.626,3.4501,0.00747,-0.00802,-0.010275,-0.64535,0.33828,0.078949,-3.5715,9.0702,-0.88749,-0.000802,0.006608,-0.003357,0.72938,-0.24966,-0.039269,-2.7972,-9.0955,2.6708,-0.00088,-0.001438,-0.003637,0.73604,0.30301,-0.058887
0.11669,0.11669,0.11669,0.11669,0.11669,0.11669,0.11669,0.11669,0.11669,0.32312,6.2397,7.5367,0.01713,-0.009862,-0.004298,-0.55269,-0.58225,-0.18841,3.2976,-8.5677,3.4122,0.004737,0.004748,-0.008482,-0.64633,0.33701,0.07944,-3.5642,9.0779,-0.91737,0.009831,0.00483,-0.001604,0.72801,-0.2517,-0.039593,-2.8197,-9.0953,2.648,-0.005486,-0.001299,0.003621,0.73929,0.30144,-0.056883
0.11609,0.11609,0.11609,0.11609,0.11609,0.11609,0.11609,0.11609,0.11609,0.30363,6.2396,7.5609,0.005331,-0.011484,0.011793,-0.54884,-0.58259,-0.1848,3.2708,-8.6064,3.4394,0.000161,0.00849,-0.003192,-0.64414,0.33721,0.077779,-3.5567,9.0555,-0.9472,-0.000558,0.024197,-0.012065,0.72899,-0.25147,-0.03915,-2.8047,-9.0803,2.611,-0.009946,0.013023,0.00372,0.73707,0.30142,-0.057889
0.11663,0.11663,0.11663,0.11663,0.11663,0.11663,0.11663,0.11663,0.11663,0.29874,6.2347,7.5584,-0.002595,-0.006265,0.001214,-0.549,-0.58309,-0.18545,3.2488,-8.5869,3.468,-0.005297,-0.002328,0.002074,-0.64531,0.33726,0.077213,-3.5268,9.078,-0.91662,0.00999,0.008328,-0.00864,0.7282,-0.25201,-0.041697,-2.7747,-9.0955,2.6413,-0.002608,-0.003352,-0.009083,0.73765,0.30089,-0.057326
0.11487,0.11487,0.11487,0.11487,0.11487,0.11487,0.11487,0.11487,0.11487,0.30128,6.2056,7.5607,0.008149,0.001735,0.008278,-0.55231,-0.58198,-0.18853,3.222,-8.5819,3.47,-0.007318,0.007036,0.012682,-0.64559,0.33764,0.079208,-3.4819,9.0482,-0.91568,-0.005854,0.006562,-0.01572,0.72869,-0.25169,-0.039957,-2.7597,-9.0955,2.6266,-0.011638,0.002026,-0.007222,0.73679,0.30207,-0.056174
0.11484,0.11484,0.11484,0.11484,0.11484,0.11484,0.11484,0.11484,0.11484,0.26207,6.2202,7.5605,0.015498,0.004198,-0.011336,-0.55148,-0.582,-0.1877,3.266,-8.655,3.4719,0.000402,-0.002701,-0.013819,-0.64585,0.3383,0.078922,-3.5351,9.0773,-0.90148,-0.006322,0.010016,0.002949,0.72997,-0.25153,-0.039391,-2.7523,-9.0956,2.6267,-0.010915,-0.0013,0.005413,0.73711,0.30181,-0.057361
0.11338,0.11338,0.11338,0.11338,0.11338,0.11338,0.11338,0.11338,0.11338,0.27917,6.225,7.5558,0.012354,-0.018476,0.022362,-0.5508,-0.58331,-0.18737,3.2269,-8.6014,3.4777,-0.005257,-0.003277,0.000298,-0.64543,0.33934,0.0774,-3.5126,9.0624,-0.90101,-0.004247,0.013516,-0.010266,0.72717,-0.25198,-0.040184,-2.7897,-9.0803,2.5813,-0.004745,-0.004628,0.016245,0.73689,0.30314,-0.058194
0.11178,0.11178,0.11178,0.11178,0.11178,0.11178,0.11178,0.11178,0.11178,0.27657,6.2349,7.5218,-0.000864,-0.011537,0.004724,-0.55023,-0.57996,-0.18584,3.2513,-8.5966,3.4438,-0.00172,-0.003205,0.002076,-0.64717,0.3381,0.07785,-3.5274,9.0323,-0.90127,-0.011262,-0.001436,-0.015671,0.72818,-0.25139,-0.03908,-2.7973,-9.1102,2.5961,0.00444,-0.00304,0.00448,0.73803,0.30088,-0.055845
0.11285,0.11285,0.11285,0.11285,0.11285,0.11285,0.11285,0.11285,0.11285,0.31351,6.2056,7.5608,0.011826,0.005198,0.000266,-0.54915,-0.58295,-0.18572,3.2683,-8.6016,3.4613,0.004509,-0.007687,0.002961,-0.64594,0.33754,0.077298,-3.5576,9.0923,-0.91695,0.008855,0.002964,-0.000626,0.72798,-0.25325,-0.041067,-2.7897,-9.0954,2.6261,0.004359,-0.015536,0.007106,0.73947,0.29996,-0.054713
0.1131,0.1131,0.1131,0.1131,0.1131,0.1131,0.1131,0.1131,0.1131,0.28409,6.2033,7.546,0.009977,-0.004533,-0.000666,-0.55149,-0.582,-0.18783,3.2635,-8.5918,3.4512,0.003628,-0.002257,0.002088,-0.64587,0.33804,0.078677,-3.5725,9.0773,-0.93224,0.002718,-0.007588,-0.005115,0.72932,-0.25271,-0.038758,-2.7747,-9.0806,2.6488,-0.000884,-0.005028,-0.003672,0.73802,0.30169,-0.05773
0.11365,0.11365,0.11365,0.11365,0.11365,0.11365,0.11365,0.11365,0.11365,0.29393,6.2298,7.5778,0.012756,-0.002864,-0.011344,-0.55004,-0.58238,-0.18761,3.2562,-8.6185,3.4394,0.008115,0.011383,0.00035,-0.64562,0.33725,0.078586,-3.5426,9.0773,-0.91663,0.008753,0.018804,0.005658,0.72972,-0.24989,-0.038085,-2.7897,-9.0954,2.6261,-0.013496,0.001206,-0.003592,0.73686,0.30247,-0.056981
0.11233,0.11233,0.11233,0.11233,0.11233,0.11233,0.11233,0.11233,0.11233,0.30133,6.2007,7.5704,0.011636,-0.01242,0.007285,-0.55044,-0.58238,-0.18776,3.2391,-8.5771,3.4482,-0.006843,-0.010796,-0.008545,-0.64516,0.33945,0.077663,-3.5426,9.0698,-0.90162,-0.002385,0.018807,-0.013756,0.72923,-0.25186,-0.040615,-2.7897,-9.0805,2.6262,-0.005276,0.009191,-0.008986,0.73822,0.30262,-0.056673
0.11393,0.11393,0.11393,0.11393,0.11393,0.11393,0.11393,0.11393,0.11393,0.28174,6.2007,7.5678,0.010051,-0.001057,-0.006872,-0.54982,-0.58288,-0.18837,3.2464,-8.6233,3.4686,-0.010678,-0.004147,0.003826,-0.64561,0.33816,0.078686,-3.5127,9.0625,-0.92352,-0.00261,0.005594,-0.004146,0.72902,-0.25141,-0.038775,-2.7747,-9.0955,2.6338,-0.013497,-0.006903,-0.005462,0.73919,0.3025,-0.057975
0.11149,0.11149,0.11149,0.11149,0.11149,0.11149,0.11149,0.11149,0.11149,0.28887,6.259,7.556,0.009141,-0.00104,-0.005967,-0.55062,-0.58268,-0.18633,3.2269,-8.5965,3.463,-0.012555,0.006853,0.007376,-0.64648,0.33847,0.076612,-3.5127,9.0625,-0.91602,0.002729,0.009989,-0.004114,0.72746,-0.25365,-0.04043,-2.7747,-9.1031,2.6562,-0.004509,0.006684,3.50E-05,0.73937,0.3021,-0.057427
0.11205,0.11205,0.11205,0.11205,0.11205,0.11205,0.11205,0.11205,0.11205,0.31114,6.191,7.5704,0.004573,-0.006277,0.001152,-0.55092,-0.58202,-0.18688,3.2562,-8.6161,3.4687,0.000847,0.00693,0.006515,-0.64677,0.33951,0.078336,-3.5427,9.0923,-0.91665,-0.004391,0.010013,-0.004108,0.72913,-0.25138,-0.039431,-2.7897,-9.0805,2.6262,-0.008086,-0.00867,-0.005481,0.73666,0.30181,-0.05791
0.11114,0.11114,0.11114,0.11114,0.11114,0.11114,0.11114,0.11114,0.11114,0.28402,6.2348,7.551,0.006407,-0.006325,-0.004198,-0.55066,-0.58253,-0.18712,3.2513,-8.6161,3.4637,-0.008835,0.006691,0.00032,-0.64552,0.33868,0.078045,-3.5275,9.0474,-0.9088,-0.009823,0.002973,0.000245,0.72853,-0.25236,-0.040911,-2.7897,-9.1103,2.6186,-0.015331,-0.001453,-0.001796,0.73922,0.30156,-0.055953
0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.29138,6.2154,7.5412,0.008313,-0.001984,-0.013084,-0.58274,-0.59361,-0.2178,3.2464,-8.6063,3.4537,0.011875,0.003911,-0.008494,-0.64513,0.33802,0.07821,-3.5424,9.0473,-0.90159,0.007955,0.002958,0.000247,0.72884,-0.25214,-0.039972,-2.7897,-9.0954,2.6261,-0.015381,-0.004983,0.000894,0.73867,0.30261,-0.05599
0.10844,0.10844,0.10844,0.10844,0.10844,0.10844,0.10844,0.10844,0.10844,0.30128,6.2153,7.568,0.011814,-0.004589,-0.0069,-0.54624,-0.5847,-0.18762,3.2513,-8.6185,3.4515,0.007654,-0.006407,-0.019118,-0.64516,0.33867,0.077685,-3.5575,9.0697,-0.88691,0.00086,0.018819,0.000363,0.72888,-0.25217,-0.039177,-2.7897,-9.0954,2.6112,0.002793,0.002107,-0.00634,0.73613,0.30327,-0.057687
0.11038,0.11038,0.11038,0.11038,0.11038,0.11038,0.11038,0.11038,0.11038,0.29874,6.2299,7.5559,0.007408,-0.00465,-0.014866,-0.54697,-0.58434,-0.18675,3.2366,-8.5868,3.4483,-0.001153,0.015173,-0.026151,-0.64524,0.3383,0.07605,-3.5126,9.055,-0.92351,-0.004219,0.002951,-0.012107,0.7299,-0.25197,-0.041244,-2.7747,-9.103,2.6488,-0.015203,0.002838,-0.010819,0.73777,0.30328,-0.0571
0.10981,0.10981,0.10981,0.10981,0.10981,0.10981,0.10981,0.10981,0.10981,0.31353,6.2008,7.5608,0.015257,0.002674,0.01534,-0.54183,-0.58427,-0.1832,3.2172,-8.5965,3.4482,-0.005963,0.001044,-0.008528,-0.64578,0.33882,0.077901,-3.5352,9.0774,-0.91648,-0.006112,0.007369,-0.006777,0.72993,-0.25098,-0.040187,-2.7747,-9.0955,2.6264,-0.004514,-0.001399,-0.000925,0.73818,0.30249,-0.057206
0.11041,0.11041,0.11041,0.11041,0.11041,0.11041,0.11041,0.11041,0.11041,0.27674,6.2202,7.5558,0.01353,-0.009858,-0.0025,-0.54224,-0.58401,-0.18349,3.2318,-8.6257,3.4538,-0.006595,0.00344,-0.020887,-0.64526,0.33831,0.07567,-3.5352,9.0774,-0.91648,-0.006034,0.008247,-0.0103,0.72826,-0.25325,-0.041054,-2.7747,-9.0805,2.6264,-0.001702,-0.003348,-0.009086,0.73763,0.30169,-0.057475
0.11063,0.11063,0.11063,0.11063,0.11063,0.11063,0.11063,0.11063,0.11063,0.27931,6.2249,7.5898,0.004593,-0.006316,-0.002406,-0.54128,-0.58221,-0.18243,3.2294,-8.6306,3.4734,0.013017,-0.014543,-0.019136,-0.64561,0.3378,0.076298,-3.5127,9.0625,-0.93102,-0.007855,0.000316,-0.008595,0.72842,-0.25148,-0.039993,-2.7897,-9.1103,2.6261,-0.011769,0.007633,0.003683,0.73861,0.30169,-0.05691
0.11281,0.11281,0.11281,0.11281,0.11281,0.11281,0.11281,0.11281,0.11281,0.29867,6.2493,7.5512,0.004627,-0.004551,-0.00417,-0.55185,-0.58422,-0.19237,3.2196,-8.5819,3.4431,-0.001446,-0.013517,-0.010317,-0.64582,0.33857,0.077149,-3.5126,9.0475,-0.93101,0.010081,0.000289,-0.015656,0.72805,-0.25395,-0.039741,-2.7747,-9.103,2.6413,-0.005451,0.000444,0.001804,0.73672,0.30273,-0.05699
0.11335,0.11335,0.11335,0.11335,0.11335,0.11335,0.11335,0.11335,0.11335,0.30875,6.1668,7.5679,-0.0007,0.002535,-0.002319,-0.55139,-0.58567,-0.19141,3.2464,-8.6209,3.449,0.000601,-0.012013,-0.022672,-0.64594,0.33754,0.077172,-3.5575,9.0622,-0.90191,0.002904,0.002964,-0.012985,0.72912,-0.25252,-0.040222,-2.7897,-9.0955,2.6411,-0.011584,0.005545,-0.010803,0.73699,0.30168,-0.057095
0.11347,0.11347,0.11347,0.11347,0.11347,0.11347,0.11347,0.11347,0.11347,0.30356,6.2348,7.539,0.022513,-0.002766,0.000137,-0.54472,-0.58421,-0.18611,3.2707,-8.5919,3.4685,-0.004801,-0.011115,-0.020901,-0.64526,0.33906,0.078174,-3.5576,9.0773,-0.93194,-0.004006,0.017051,-0.020827,0.72942,-0.25165,-0.039417,-2.8047,-9.0954,2.6557,-0.009928,0.010276,0.00099,0.73754,0.30301,-0.056702
0.11648,0.11648,0.11648,0.11648,0.11648,0.11648,0.11648,0.11648,0.11648,0.26944,6.225,7.5703,0.005482,0.005266,0.008317,-0.54537,-0.58344,-0.1859,3.2659,-8.621,3.4493,0.002243,-0.017281,-0.01561,-0.64681,0.33783,0.077498,-3.5125,9.0399,-0.90098,-0.013363,0.011773,0.000305,0.72857,-0.25303,-0.040247,-2.7972,-9.0953,2.5961,-0.008106,-0.001422,-0.001811,0.7378,0.30222,-0.056946
0.11575,0.11575,0.11575,0.11575,0.11575,0.11575,0.11575,0.11575,0.11575,0.29391,6.2129,7.5607,0.020841,0.004229,-0.007819,-0.54418,-0.58422,-0.18568,3.2512,-8.5626,3.4579,0.012159,-0.006437,-0.021757,-0.64603,0.33831,0.077903,-3.5126,9.0624,-0.90101,0.002928,0.027589,-0.011932,0.72912,-0.25214,-0.039958,-2.7748,-9.0953,2.5815,-0.009943,-0.013982,-0.0019,0.73885,0.3021,-0.057176
0.11525,0.11525,0.11525,0.11525,0.11525,0.11525,0.11525,0.11525,0.11525,0.27431,6.2057,7.5508,0.005394,-0.016887,0.001083,-0.54896,-0.58499,-0.18737,3.2659,-8.6162,3.4639,-0.003042,-0.0156,-0.019145,-0.64731,0.33785,0.077597,-3.535,9.0473,-0.90895,0.002802,0.01792,-0.006708,0.72965,-0.25391,-0.041251,-2.7747,-9.0805,2.6189,0.002809,0.003876,-0.00724,0.73989,0.30104,-0.056055
0.1173,0.1173,0.1173,0.1173,0.1173,0.1173,0.1173,0.1173,0.1173,0.28405,6.2396,7.5607,0.006331,-0.018715,-0.006041,-0.54977,-0.5855,-0.18793,3.261,-8.5797,3.4632,-0.006813,-0.008123,-0.0103,-0.64735,0.33669,0.076871,-3.5426,9.0773,-0.91663,0.0081,0.000313,-0.006825,0.7288,-0.25261,-0.041162,-2.7747,-9.0956,2.6488,-0.015261,0.003827,-0.00629,0.73857,0.30104,-0.057566
0.1189,0.1189,0.1189,0.1189,0.1189,0.1189,0.1189,0.1189,0.1189,0.294,6.191,7.5679,0.015315,-0.004511,0.002848,-0.54676,-0.58399,-0.18518,3.2464,-8.6112,3.4489,-0.019345,0.00183,-0.008535,-0.64683,0.33742,0.079528,-3.5425,9.0474,-0.9241,-0.006224,0.002974,-0.001519,0.72841,-0.25262,-0.040652,-2.7897,-9.0655,2.6262,-0.009924,-0.003226,-0.001823,0.73738,0.30221,-0.057226
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.28895,6.2251,7.551,0.020628,-0.016918,-0.000816,-0.54582,-0.58608,-0.18496,3.2513,-8.5869,3.4559,-0.00681,-0.008118,-0.010304,-0.64801,0.33672,0.076204,-3.5126,9.055,-0.91601,-0.007642,0.014395,-0.017322,0.73036,-0.25253,-0.040428,-2.7748,-9.1104,2.6189,-0.001005,0.000573,0.007221,0.73818,0.30169,-0.057324
0.12082,0.12082,0.12082,0.12082,0.12082,0.12082,0.12082,0.12082,0.12082,0.29877,6.2202,7.5559,0.011803,-0.005463,-0.006016,-0.54586,-0.5845,-0.18551,3.2732,-8.6162,3.4591,-0.020873,-0.023029,-0.019179,-0.64772,0.33629,0.079515,-3.5576,9.0922,-0.88694,-0.007815,0.013543,-0.010258,0.72981,-0.25291,-0.040453,-2.7897,-9.0805,2.6411,-0.002555,0.010974,-0.009885,0.73789,0.30288,-0.057356
0.12025,0.12025,0.12025,0.12025,0.12025,0.12025,0.12025,0.12025,0.12025,0.30357,6.242,7.5463,0.024234,-0.004483,0.006339,-0.54775,-0.58578,-0.18677,3.3,-8.6017,3.4446,-0.028177,-0.010181,-0.012086,-0.64764,0.33668,0.078497,-3.5274,9.0324,-0.90878,-0.004537,0.017052,0.003871,0.72831,-0.25266,-0.039731,-2.7897,-9.1103,2.6261,-0.002638,0.002105,-0.005421,0.73898,0.30129,-0.055688
0.12324,0.12324,0.12324,0.12324,0.12324,0.12324,0.12324,0.12324,0.12324,0.29375,6.2348,7.5341,0.004631,-0.002767,-0.002385,-0.54822,-0.58626,-0.18835,3.2902,-8.5701,3.439,-0.001189,-0.013862,-0.022661,-0.64662,0.33716,0.078789,-3.55,9.0772,-0.88677,-0.005887,0.010011,-0.017345,0.72896,-0.25084,-0.040102,-2.7747,-9.0954,2.6114,-0.017217,-0.004938,0.003605,0.73725,0.30273,-0.055237
0.12367,0.12367,0.12367,0.12367,0.12367,0.12367,0.12367,0.12367,0.12367,0.32328,6.2129,7.5609,0.020696,-0.0063,0.000134,-0.54627,-0.58488,-0.18579,3.317,-8.5824,3.4592,-0.01316,-0.015337,-0.005008,-0.6482,0.33617,0.079999,-3.5575,9.0697,-0.88691,0.009712,0.018809,0.002129,0.72982,-0.25203,-0.039793,-2.7897,-9.0805,2.6262,-0.000825,-0.011406,-0.009135,0.73756,0.30234,-0.056555
0.12445,0.12445,0.12445,0.12445,0.12445,0.12445,0.12445,0.12445,0.12445,0.28886,6.23,7.534,0.013519,-0.009835,-0.000719,-0.54701,-0.58608,-0.18528,3.2952,-8.5919,3.4224,-0.003282,-0.000779,-0.008506,-0.64726,0.33615,0.078532,-3.5274,9.0398,-0.88628,-0.004395,0.004725,-0.004154,0.72862,-0.25282,-0.042227,-2.7748,-9.1104,2.6263,-0.000794,-0.001552,-0.009075,0.73897,0.30155,-0.055693
0.12434,0.12434,0.12434,0.12434,0.12434,0.12434,0.12434,0.12434,0.12434,0.29388,6.2443,7.5754,0.006285,-0.016893,0.000196,-0.54682,-0.58422,-0.18622,3.3147,-8.665,3.4606,0.000322,0.00283,-0.010262,-0.64849,0.33697,0.079203,-3.5351,9.0698,-0.90147,-0.006218,0.013534,-0.00144,0.7298,-0.25137,-0.04006,-2.7598,-9.1105,2.6191,0.001778,-0.003136,0.000851,0.7383,0.30368,-0.05709
0.12524,0.12524,0.12524,0.12524,0.12524,0.12524,0.12524,0.12524,0.12524,0.2889,6.2493,7.556,0.008237,-0.00459,-0.007758,-0.54756,-0.58529,-0.18559,3.2658,-8.5603,3.4385,-0.010382,-0.006332,-0.010297,-0.6482,0.33565,0.080013,-3.5351,9.0773,-0.90148,-0.00437,0.010889,-0.004987,0.72896,-0.25238,-0.040494,-2.7897,-9.0955,2.6411,-0.013528,0.003949,-0.00086,0.73928,0.30236,-0.056767
0.12525,0.12525,0.12525,0.12525,0.12525,0.12525,0.12525,0.12525,0.12525,0.3281,6.2081,7.5366,-0.002592,-0.000906,0.006579,-0.5468,-0.5854,-0.18607,3.2903,-8.6016,3.4127,-0.008647,-0.015328,-0.006777,-0.64769,0.33433,0.080077,-3.5127,9.0699,-0.90102,-0.006104,0.01352,-0.006735,0.72984,-0.25268,-0.039526,-2.7972,-9.0955,2.6559,-0.006216,0.007433,-0.007182,0.73827,0.30289,-0.057745
0.12662,0.12662,0.12662,0.12662,0.12662,0.12662,0.12662,0.12662,0.12662,0.31821,6.2493,7.5416,0.016962,-0.013259,0.011691,-0.54673,-0.58452,-0.18477,3.3049,-8.5799,3.4248,-0.009597,-0.006201,-0.004987,-0.64826,0.33603,0.081262,-3.55,9.0474,-0.93176,0.007889,0.02585,0.0057,0.73084,-0.25272,-0.038951,-2.8047,-9.0954,2.6408,0.00083,-0.003072,0.003587,0.73828,0.30302,-0.057479
0.12907,0.12907,0.12907,0.12907,0.12907,0.12907,0.12907,0.12907,0.12907,0.30852,6.2347,7.556,0.002743,-0.013355,-0.000644,-0.54749,-0.5848,-0.18429,3.3001,-8.6211,3.4401,0.001046,-0.011479,-0.001459,-0.64672,0.33495,0.079352,-3.5425,9.0697,-0.88661,0.002766,0.004722,-0.006794,0.72923,-0.25275,-0.040877,-2.7747,-9.1029,2.6263,-0.020686,-0.005173,-0.007241,0.73874,0.30274,-0.055055
0.12847,0.12847,0.12847,0.12847,0.12847,0.12847,0.12847,0.12847,0.12847,0.28892,6.2468,7.5608,0.00995,-0.004516,0.00112,-0.51046,-0.57375,-0.15138,3.2951,-8.5677,3.4244,-0.016469,-0.010214,-0.01737,-0.64703,0.33508,0.080595,-3.5425,9.0622,-0.8866,-0.005197,0.00297,-0.008574,0.72994,-0.25201,-0.040184,-2.7897,-9.0804,2.5963,0.00189,-0.003291,-0.007279,0.73753,0.30221,-0.056954
0.12729,0.12729,0.12729,0.12729,0.12729,0.12729,0.12729,0.12729,0.12729,0.30113,6.2034,7.5218,-0.008092,-0.015012,0.0101,-0.55253,-0.58376,-0.18563,3.3001,-8.609,3.4301,-0.005084,-0.013485,-0.006768,-0.64856,0.33501,0.080265,-3.5349,9.0398,-0.90143,0.009764,-0.002331,-0.001556,0.7299,-0.25376,-0.0419,-2.7747,-9.0954,2.6189,-0.006139,-0.007078,-0.01543,0.73894,0.3025,-0.057715
0.12851,0.12851,0.12851,0.12851,0.12851,0.12851,0.12851,0.12851,0.12851,0.30351,6.259,7.5439,0.009922,-0.01961,-0.007848,-0.55105,-0.58358,-0.18712,3.3049,-8.5993,3.4349,-0.005907,-0.011767,-0.010296,-0.64817,0.33549,0.08305,-3.5426,9.0773,-0.91663,0.009724,0.000315,0.000235,0.73022,-0.25201,-0.040303,-2.7747,-9.0954,2.6189,-0.000822,0.0129,-0.003552,0.73785,0.3033,-0.059635
0.12987,0.12987,0.12987,0.12987,0.12987,0.12987,0.12987,0.12987,0.12987,0.31592,6.2008,7.5462,0.0305,-0.013383,1.20E-05,-0.55631,-0.58502,-0.18817,3.3147,-8.6211,3.4061,-0.011902,-0.010296,-0.02178,-0.64831,0.33552,0.08039,-3.5425,9.0697,-0.89411,-0.000623,0.00032,-0.014767,0.72926,-0.2529,-0.040347,-2.7897,-9.0954,2.6336,0.004397,0.00601,0.009059,0.73939,0.30182,-0.055418
0.13012,0.13012,0.13012,0.13012,0.13012,0.13012,0.13012,0.13012,0.13012,0.31828,6.2396,7.5512,0.023279,-0.025782,-0.004434,-0.55622,-0.58447,-0.18896,3.2781,-8.5675,3.4046,-0.026238,-0.012152,-0.019156,-0.6472,0.33364,0.082269,-3.5427,9.0923,-0.90165,0.009825,0.018798,-0.003162,0.73015,-0.25373,-0.039245,-2.7747,-9.0805,2.6264,-0.004383,0.005605,-0.009019,0.73967,0.30328,-0.055035
0.13118,0.13118,0.13118,0.13118,0.13118,0.13118,0.13118,0.13118,0.13118,0.32805,6.2396,7.5464,0.020725,-0.000984,0.001056,-0.55571,-0.58395,-0.18894,3.3098,-8.592,3.4202,-0.004877,-0.002846,-0.017339,-0.64733,0.33365,0.082262,-3.5126,9.0326,-0.9535,0.001818,0.018792,-0.001414,0.73064,-0.25088,-0.039625,-2.7972,-9.1103,2.6259,-0.008077,0.006624,-0.002661,0.73715,0.303,-0.056581
